chunk_id,doc_id,source_file,chunk_index,heading_guess,chunk_text,start_char,end_char,char_count,possible_legal_section,created_at
companies_act_1967_c8232023ef_chunk_0590,companies_act_1967_c8232023ef,Companies Act 1967.pdf,590,[Page 292],"[Page 292]
Singapore Statutes Online
Current version as at 17 May 2026
PDF created date on: 17 May 2026
be called.
[Act 24 of 2025 wef 06/05/2026]
(5) The Minister may, by order in the Gazette, specify such other period in
substitution of the period mentioned in subsection (1)(a) or (b), or both.
[15/2017]
When private company need not hold annual general meeting
175A.—(1) A company need not hold an annual general meeting for a financial
year —
(a)
if it is a private company in respect of which there is in force a resolution
passed in accordance with subsection (2) to dispense with the holding of
annual general meetings;
(b)
if, at the end of that financial year, it is a private company and has sent to
all persons entitled to receive notice of general meetings of the company
the documents mentioned in section 203(1) within the period specified in
section 203(1)(b); or
(c)
if, at the end of that financial year, it is both a private company and a
dormant relevant company the directors of which are, under section 201A,
exempt from the requirements of section 201 for the financial year.
[15/2017]
(2) Despite any other provision of this Act, a resolution mentioned in",568177,569357,1180,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0591,companies_act_1967_c8232023ef,Companies Act 1967.pdf,591,[Page 292],"he financial year.
[15/2017]
(2) Despite any other provision of this Act, a resolution mentioned in
subsection (1)(a) is only treated as passed at a general meeting if it has been passed by
all of such members as, being entitled to do so, vote in person or, where proxies are
allowed, by proxy present at the meeting.
[15/2017]
(3) A resolution under subsection (1)(a) has effect for the year in which it is made
and subsequent years, but does not affect any liability already incurred by reason of
default in holding an annual general meeting.
[15/2017]
(4) In any year in which an annual general meeting would be required to be held but
for this section, and in which no such meeting has been held, any member of the
company may, by notice to the company not later than 14 days before the date by which
an annual general meeting would have been required under section 175 to be held,
require the holding of an annual general meeting in that year.
[15/2017]
(5) The power of a member under subsection (4) to require the holding of an annual
general meeting is exercisable not only by the giving of a notice but also by the",569258,570381,1123,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0592,companies_act_1967_c8232023ef,Companies Act 1967.pdf,592,[Page 293],"[Page 293]
Singapore Statutes Online
Current version as at 17 May 2026
PDF created date on: 17 May 2026
transmission to the company at such address as may for the time being be specified for
the purpose by or on behalf of the company of an electronic communication containing
the requirement.
(6) If such a notice is given or electronic communication is transmitted,
section 175(1) and (4) applies with respect to the calling of the meeting and the
consequences of any failure to comply with section 175(1) as applied by this subsection.
[Act 24 of 2025 wef 06/05/2026]
(7) A resolution mentioned in subsection (1)(a) ceases to be in force if the company is
converted to a public company.
[15/2017]
(8) If the resolution mentioned in subsection (1)(a) ceases to be in force but less than
3 months remain to the date on which the company is required under section 175 to hold
an annual general meeting, the company need not hold that annual general meeting.
[15/2017]
(9) Subsection (8) does not affect any obligation of the company to hold an annual
general meeting in that year pursuant to a notice given under subsection (4) or an
electronic communication transmitted under subsection (5).",570383,571574,1191,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0593,companies_act_1967_c8232023ef,Companies Act 1967.pdf,593,[Page 293],"notice given under subsection (4) or an
electronic communication transmitted under subsection (5).
(10) Unless the contrary intention appears, if a company need not hold an annual
general meeting for a financial year then for that financial year —
(a)
a reference in any provision of this Act to the doing of anything at an
annual general meeting is to be read as a reference to the doing of that
thing by way of a resolution by written means under section 184A;
(b)
a reference in any provision of this Act to the date or conclusion of an
annual general meeting is, unless the meeting is held, to be read as a
reference to the date of expiry of the period by which an annual general
meeting would have been required under section 175 to be held;
(c)
the reference in section 197(1) or (1A) to the lodging of a return with the
Registrar after its annual general meeting is to be read as a reference to the
lodging of that return —
(i)
in the case of a company mentioned in subsection (1)(a) or
(b) — after the company has sent to all persons entitled to
receive notice of general meetings of the company the
documents mentioned in section 203(1); or
(ii)
in the case of a company mentioned in subsection (1)(c) — after
the end of its financial year.
[15/2017]",571476,572735,1259,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0594,companies_act_1967_c8232023ef,Companies Act 1967.pdf,594,[Page 294],"[Page 294]
Singapore Statutes Online
Current version as at 17 May 2026
PDF created date on: 17 May 2026
(11) In this section, an address of a person includes any number or address used for
electronic communication.
Convening of extraordinary general meeting on requisition
176.—(1) The directors of a company, despite anything in its constitution, must, on
the requisition of members holding at the date of the deposit of the requisition not less
than 10% of the total number of paid-up shares as at the date of the deposit carries the
right of voting at general meetings or, in the case of a company not having a share
capital, of members representing not less than 10% of the total voting rights of all
members having at that date a right to vote at general meetings, immediately proceed
duly to convene an extraordinary general meeting of the company to be held as soon as
practicable but in any case not later than 2 months after the receipt by the company of the
requisition.
[36/2014]
(1A) For the purposes of subsection (1), any of the company’s paid-up shares held as
treasury shares are to be disregarded.
[36/2014]",572737,573861,1124,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0595,companies_act_1967_c8232023ef,Companies Act 1967.pdf,595,[Page 294],"n (1), any of the company’s paid-up shares held as
treasury shares are to be disregarded.
[36/2014]
(2) The requisition must state the objects of the meeting and must be signed by the
requisitionists and deposited at the registered office of the company, and may consist of
several documents in like form each signed by one or more requisitionists.
(3) If the directors do not within 21 days after the date of the deposit of the requisition
proceed to convene a meeting, the requisitionists, or any of them representing more than
50% of the total voting rights of all of them, may themselves, in the same manner as
nearly as possible as that in which meetings are to be convened by directors convene a
meeting, but any meeting so convened must not be held after the expiration of 3 months
from that date.
(4) Any reasonable expenses incurred by the requisitionists by reason of the failure of
the directors to convene a meeting must be paid to the requisitionists by the company,
and any sum so paid must be retained by the company out of any sums due or to become
due from the company by way of fees or other remuneration in respect of their services
to such of the directors as were in default.
(5) A meeting at which a special resolution is to be proposed is deemed not to be duly",573762,575045,1283,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0596,companies_act_1967_c8232023ef,Companies Act 1967.pdf,596,[Page 294],"in default.
(5) A meeting at which a special resolution is to be proposed is deemed not to be duly
convened by the directors if they do not give such notice thereof as is required by this
Act in the case of special resolutions.
Calling of meetings
177.—(1) Two or more members holding not less than 10% of the total number of",574947,575272,325,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0597,companies_act_1967_c8232023ef,Companies Act 1967.pdf,597,[Page 295],"[Page 295]
Singapore Statutes Online
Current version as at 17 May 2026
PDF created date on: 17 May 2026
issued shares of the company (excluding treasury shares) or, if the company has not a
share capital, not less than 5% in number of the members of the company or such lesser
number as is provided by the constitution may call a meeting of the company.
[36/2014]
(2) A meeting of a company or of a class of members, other than a meeting for the
passing of a special resolution, must be called by written notice of not less than 14 days
or such longer period as is provided in the constitution.
[36/2014]
(3) A meeting is, even though it is called by notice shorter than is required by
subsection (2), deemed to be duly called if it is so agreed —
(a)
in the case of a meeting called as the annual general meeting — by all the
members entitled to attend and vote thereat; or
(b)
in the case of any other meeting — by a majority in number of the
members having a right to attend and vote thereat, being a majority which
together holds not less than 95% of the total voting rights of all the
members having a right to vote at that meeting.",575274,576411,1137,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0598,companies_act_1967_c8232023ef,Companies Act 1967.pdf,598,[Page 295],"less than 95% of the total voting rights of all the
members having a right to vote at that meeting.
(4) So far as the constitution does not make other provision in that behalf, notice of
every meeting must be served on every member having a right to attend thereat in the
manner in which notices are required to be served by the model constitution prescribed
under section 36(1) for the type of company to which the company belongs, if any.
[36/2014]
Right to demand a poll
178.—(1) Any provision in a company’s constitution is void insofar as it would have
the effect —
(a)
of excluding the right to demand a poll at a general meeting on any
question or matter other than the election of the chairperson of the meeting
or the adjournment of the meeting;
(b)
of making ineffective a demand for a poll on any question or matter other
than the election of the chairperson of the meeting or the adjournment of
the meeting that is made —
(i)
by not less than 5 members having the right to vote at the
meeting;
(ii)
by a member or members representing not less than 5% of the
total voting rights of all the members having the right to vote at
the meeting; or",576312,577465,1153,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0599,companies_act_1967_c8232023ef,Companies Act 1967.pdf,599,[Page 296],"[Page 296]
Singapore Statutes Online
Current version as at 17 May 2026
PDF created date on: 17 May 2026
(iii)
by a member or members holding shares in the company
conferring a right to vote at the meeting, being shares on which
an aggregate sum has been paid up equal to not less than 5% of
the total sum paid up on all the shares conferring that right; or
(c)
of requiring the instrument appointing a proxy or any other document
necessary to show the validity of or otherwise relating to the appointment
of a proxy to be received by the company or any other person more than
72 hours before a meeting or adjourned meeting in order that the
appointment may be effective thereat.
[36/2014]
(1A) Despite subsection (1)(b), where any provision of the constitution of a company
incorporated before 3 January 2016 is void under subsection (1)(b)(ii) or (iii), a demand
for a poll on any question or matter other than the election of the chairperson of the
meeting or the adjournment of the meeting may be made —
(a)
by a member or members representing not less than 5% of the total voting
rights of all the members having the right to vote at the meeting; or
(b)",577467,578624,1157,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0600,companies_act_1967_c8232023ef,Companies Act 1967.pdf,600,[Page 296],"an 5% of the total voting
rights of all the members having the right to vote at the meeting; or
(b)
by a member or members holding shares in the company conferring a right
to vote at the meeting, being shares on which an aggregate sum has been
paid up equal to not less than 5% of the total sum paid up on all the shares
conferring that right.
[36/2014]
(2) The instrument appointing a proxy to vote at a meeting of a company is deemed to
confer authority to demand or join in demanding a poll, and for the purposes of
subsection (1) a demand by a person as proxy for a member of the company is deemed to
be the same as a demand by the member.
(3) A person entitled to vote on a poll at a meeting is deemed to be a person entitled
to vote for the purposes of this Act.
Quorum, chairperson, voting, etc., at meetings
179.—(1) So far as the constitution does not make other provision in that behalf and
subject to sections 64 and 64A —
(a)
2 members of the company personally present form a quorum;
(b)
any member elected by the members present at a meeting may be
chairperson thereof;
(c)
in the case of a company having a share capital —",578525,579662,1137,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0601,companies_act_1967_c8232023ef,Companies Act 1967.pdf,601,[Page 297],"[Page 297]
Singapore Statutes Online
Current version as at 17 May 2026
PDF created date on: 17 May 2026
(i)
on a show of hands, each member who is personally present and
entitled to vote has one vote; and
(ii)
on a poll, each member has one vote in respect of each share
held by the member and where all or part of the share capital
consists of stock or units of stock each member has one vote in
respect of the stock or units of stock held by the member which
is or are or were originally equivalent to one share; and
(d)
in the case of a company not having a share capital every member has one
vote.
[36/2014]
(2) On a poll taken at a meeting a person entitled to more than one vote need not, if
the person votes, use all the person’s votes or cast all the votes the person uses in the
same way.
(3) A corporation may by resolution of its directors or other governing body —
(a)
if it is a member of a company — authorise such person as it thinks fit to
act as its representative either at a particular meeting or at all meetings of
the company or of any class of members; or
(b)
if it is a creditor, including a holder of debentures, of a company —",579664,580815,1151,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0602,companies_act_1967_c8232023ef,Companies Act 1967.pdf,602,[Page 297],"any class of members; or
(b)
if it is a creditor, including a holder of debentures, of a company —
authorise such person as it thinks fit to act as its representative either at a
particular meeting or at all meetings of any creditors of the company,
and a person so authorised is, in accordance with the person’s authority and until the
person’s authority is revoked by the corporation, entitled to exercise the same powers on
behalf of the corporation as the corporation could exercise if it were an individual
member, creditor or holder of debentures of the company.
(4) Where —
(a)
a person present at a meeting is authorised to act as the representative of a
corporation at the meeting by virtue of an authority given by the
corporation under subsection (3); and
(b)
the person is not otherwise entitled to be present at the meeting as a
member or proxy or as a corporate representative of another member,
the corporation is, for the purposes of subsection (1), deemed to be personally present at
the meeting.
[36/2014]
(5) Subject to section 41(8) and (9), a certificate under the seal of the corporation is",580717,581829,1112,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0603,companies_act_1967_c8232023ef,Companies Act 1967.pdf,603,[Page 298],"[Page 298]
Singapore Statutes Online
Current version as at 17 May 2026
PDF created date on: 17 May 2026
prima facie evidence of the appointment or of the revocation of the appointment (as the
case may be) of a representative pursuant to subsection (3).
(6) Where a holding company is beneficially entitled to the whole of the issued shares
of a subsidiary and a minute is signed by a representative of the holding company
authorised pursuant to subsection (3) stating that any act, matter, or thing, or any
ordinary or special resolution, required by this Act or by the constitution of the
subsidiary to be made, performed, or passed by or at an ordinary general meeting or an
extraordinary general meeting of the subsidiary has been made, performed, or passed,
that act, matter, thing, or resolution is, for all purposes, deemed to have been duly made,
performed, or passed by or at an ordinary general meeting, or as the case requires, by or
at an extraordinary general meeting of the subsidiary.
[36/2014]
(7) Where by or under any provision of this Act any notice, copy of a resolution or
other document relating to any matter is required to be lodged by a company with the",581831,583008,1177,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0604,companies_act_1967_c8232023ef,Companies Act 1967.pdf,604,[Page 298],"resolution or
other document relating to any matter is required to be lodged by a company with the
Registrar, and a minute mentioned in subsection (6) is signed by the representative
pursuant to that subsection and the minute relates to such a matter the company must
within 14 days after the signing of the minute lodge a copy thereof with the Registrar.
[36/2014]
(8) For the purposes of this section, any reference to a member of a company does not
include the company itself where it is such a member by virtue of its holding shares as
treasury shares.
As to member’s rights at meetings
180.—(1) A member has, despite any provision in the constitution of the company, a
right to attend any general meeting of the company and to speak on any resolution before
the meeting.
[36/2014]
(2) In the case of a company limited by shares, the holder of a share may vote on a
resolution before a general meeting of the company if, in accordance with the provisions
of section 64, the share confers on the holder a right to vote on that resolution.
[36/2014]
(3) In the case of a company other than a company limited by shares, a member may
vote on a resolution before a general meeting of the company if the right to vote on that",582910,584133,1223,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0605,companies_act_1967_c8232023ef,Companies Act 1967.pdf,605,[Page 298],"ember may
vote on a resolution before a general meeting of the company if the right to vote on that
resolution is conferred on the member under the constitution of the company.
[36/2014]
(4) Despite subsection (2), a preference share issued after 15 August 1984 but before
3 January 2016 carries, in addition to any other right conferred by this Act, the right in a
poll at any general meeting to at least one vote in respect of each such share held during",584034,584490,456,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0606,companies_act_1967_c8232023ef,Companies Act 1967.pdf,606,[Page 299],"[Page 299]
Singapore Statutes Online
Current version as at 17 May 2026
PDF created date on: 17 May 2026
such period as the preferential dividend or any part thereof remains in arrears and unpaid,
such period starting from a date not more than 12 months, or such lesser period as the
constitution may provide, after the due date of the dividend.
[36/2014]
(5) For the purposes of subsection (4) —
(a)
“preference share” means a share, by whatever name called, which does
not entitle the holder thereof —
(i)
to the right to vote at a general meeting (except in the
circumstances specified in subsection (4)); or
(ii)
to any right to participate beyond a specified amount in any
distribution whether by way of dividend, or on redemption, in a
winding up, or otherwise; and
(b)
a dividend is deemed to be due on the date appointed in the constitution for
the payment of the dividend for any year or other period or, if no such date
is appointed, upon the day immediately following the expiration of the year
or other period and whether or not such dividend has been earned or
declared.
[36/2014]
Proxies
181.—(1) Subject to this section, a member of a company entitled to attend and vote",584492,585676,1184,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0607,companies_act_1967_c8232023ef,Companies Act 1967.pdf,607,[Page 299],"6/2014]
Proxies
181.—(1) Subject to this section, a member of a company entitled to attend and vote
at a meeting of the company, or at a meeting of any class of members of the company, is
entitled to appoint another person, whether a member or not, as the member’s proxy to
attend and vote instead of the member at the meeting and a proxy appointed to attend and
vote instead of a member also has the same right as the member to speak at the meeting.
[36/2014]
(1A) Subject to this section, unless the constitution otherwise provides —
(a)
a proxy is not entitled to vote except on a poll;
(b)
a member is not entitled to appoint more than 2 proxies to attend and vote
at the same meeting; and
(c)
where a member appoints 2 proxies, the appointments are invalid unless
the member specifies the proportions of the member’s holdings to be
represented by each proxy.
[36/2014]
(1B) Despite anything to the contrary in the constitution of a company, a member
may appoint a proxy under this section by depositing with the company an instrument of",585577,586618,1041,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0608,companies_act_1967_c8232023ef,Companies Act 1967.pdf,608,[Page 300],"[Page 300]
Singapore Statutes Online
Current version as at 17 May 2026
PDF created date on: 17 May 2026
appointment by electronic means.
[Act 17 of 2023 wef 01/07/2023]
(1BA) The electronic means by which an instrument of appointment may be
deposited under subsection (1B) must be specified by the company in the notice of
meeting.
[Act 17 of 2023 wef 01/07/2023]
(1C) A member of a company having a share capital who is a relevant intermediary
may appoint more than 2 proxies in relation to a meeting to exercise all or any of the
member’s rights to attend and to speak and vote at the meeting, but each proxy must be
appointed to exercise the rights attached to a different share or shares held by the
member (which number and class of shares must be specified).
[36/2014]
[Act 17 of 2023 wef 01/07/2023]
(1D) A proxy appointed under subsection (1C) has at a meeting the right to vote on a
show of hands.
[36/2014]
(2) In every notice calling a meeting of a company or a meeting of any class of
members of a company there must appear with reasonable prominence a statement as to
the rights of the member to appoint a proxy or proxies to attend and vote instead of the",586620,587789,1169,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0609,companies_act_1967_c8232023ef,Companies Act 1967.pdf,609,[Page 300],"ment as to
the rights of the member to appoint a proxy or proxies to attend and vote instead of the
member, and that a proxy need not also be a member; and if default is made in
complying with this subsection as respects any meeting, every officer of the company
who is in default shall be guilty of an offence.
[36/2014]
(3) Any person who authorises or permits an invitation to appoint as proxy a person
or one of a number of persons specified in the invitation to be issued at the company’s
expense to some only of the members entitled to be sent a notice of the meeting and to
vote thereat by proxy shall be guilty of an offence and shall be liable on conviction to a
fine not exceeding $2,000.
(4) No person shall be guilty of an offence under subsection (3) by reason only of the
issue to a member at the member’s request of a form of appointment naming the proxy or
a list of persons willing to act as proxies if the form or list is available on request in
writing to every member entitled to vote at the meeting by proxy.
(5) Any person who authorises or permits an invitation to appoint as proxy a person
or one of a number of persons specified in the invitation to be issued or circulated shall
be guilty of an offence unless the invitation is accompanied by a form of proxy which",587690,588980,1290,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0610,companies_act_1967_c8232023ef,Companies Act 1967.pdf,610,[Page 300],"culated shall
be guilty of an offence unless the invitation is accompanied by a form of proxy which
entitles the member to direct the proxy to vote either for or against the resolution.
(6) In this section, “relevant intermediary” means —
(a)
a banking corporation licensed under the Banking Act 1970 or a",588881,589186,305,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0611,companies_act_1967_c8232023ef,Companies Act 1967.pdf,611,[Page 301],"[Page 301]
Singapore Statutes Online
Current version as at 17 May 2026
PDF created date on: 17 May 2026
wholly-owned subsidiary of such a banking corporation, whose business
includes the provision of nominee services and who holds shares in that
capacity;
(b)
a person holding a capital markets services licence to provide custodial
services under the Securities and Futures Act 2001 and who holds shares in
that capacity; or
(c)
the Central Provident Fund Board established by the Central Provident
Fund Act 1953, in respect of shares purchased under the subsidiary
legislation made under that Act providing for the making of investments
from the contributions and interest standing to the credit of members of the
Central Provident Fund, if the Board holds those shares in the capacity of
an intermediary pursuant to or in accordance with that subsidiary
legislation.
[36/2014; 4/2017]
Power of Court to order meeting
182. If for any reason it is impracticable to call a meeting in any manner in which
meetings may be called or to conduct the meeting in the manner prescribed by the
constitution or this Act, the Court may, either of its own motion or on the application of",589188,590363,1175,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0612,companies_act_1967_c8232023ef,Companies Act 1967.pdf,612,[Page 301],"d by the
constitution or this Act, the Court may, either of its own motion or on the application of
any director or of any member who would be entitled to vote at the meeting or of the
personal representative of any such member, order a meeting to be called, held and
conducted in such manner as the Court thinks fit, and may give such ancillary or
consequential directions as it thinks expedient, including a direction that one member
present in person or by proxy is deemed to constitute a meeting or that the personal
representative of any deceased member may exercise all or any of the powers that the
deceased member could have exercised if he or she were present at the meeting.
[36/2014]
Circulation of members’ resolutions, etc.
183.—(1) Subject to this section, a company must on the requisition of such number
of members of the company as is specified in subsection (2) and, unless the company
otherwise resolves, at the expense of the requisitionists —
(a)
give to members of the company entitled to receive notice of the next
annual general meeting notice of any resolution which may properly be
moved and is intended to be moved at that meeting or (if the resolution is
proposed to be passed by written means under section 184A) for which
agreement is sought; and
(b)",590264,591544,1280,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0613,companies_act_1967_c8232023ef,Companies Act 1967.pdf,613,[Page 301],"s
proposed to be passed by written means under section 184A) for which
agreement is sought; and
(b)
circulate to members entitled to have notice of any general meeting sent to",591445,591620,175,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0614,companies_act_1967_c8232023ef,Companies Act 1967.pdf,614,[Page 302],"[Page 302]
Singapore Statutes Online
Current version as at 17 May 2026
PDF created date on: 17 May 2026
them any statement of not more than 1,000 words with respect to the
matter referred to in any proposed resolution or the business to be dealt
with at that meeting.
(2) The number of members necessary for a requisition under subsection (1) is —
(a)
any number of members representing not less than 5% of the total voting
rights of all the members having at the date of the requisition a right to vote
at the meeting to which the requisition relates; or
(b)
not less than 100 members holding shares in the company on which there
has been paid up an average sum, per member, of not less than $500.
(3) Subject to subsection (3A), notice of a resolution referred to in subsection (1)
must be given, and any statement so referred to must be circulated, to members of the
company entitled to have notice of the meeting sent to them by serving on each member,
in any manner permitted for service of the notice of the meeting, a copy of the resolution
and statement.
(3A) Where the resolution is proposed to be passed by written means under",591622,592758,1136,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0615,companies_act_1967_c8232023ef,Companies Act 1967.pdf,615,[Page 302],"resolution
and statement.
(3A) Where the resolution is proposed to be passed by written means under
section 184A, the notice of the resolution and statement must be given and circulated to
members of the company entitled to have notice of the meeting sent to them by serving
on each member —
(a)
a copy of the resolution and statement; and
(b)
a notification that formal agreement to the resolution is being sought under
section 184A.
(3B) Notice of the resolution must be given to any other member of the company by
serving on the member notice of the general effect of the resolution in any manner
permitted for giving the member notice of meetings of the company.
(3C) Except where the resolution is proposed to be passed by written means under
section 184A, the copy of the resolution mentioned in subsection (3) must be served, or
notice of the general effect of the resolution mentioned in subsection (3B) must be given
(as the case may be) in the same manner and, so far as practicable, at the same time as
notice of the meeting and, where it is not practicable for it to be served or given at that
time, it must be served or given as soon as practicable thereafter.
(4) Subject to subsection (4A), a company is not bound under this section to give",592659,593914,1255,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0616,companies_act_1967_c8232023ef,Companies Act 1967.pdf,616,[Page 302],"cable thereafter.
(4) Subject to subsection (4A), a company is not bound under this section to give
notice of any resolution or to circulate any statement unless —
(a)
a copy of the requisition signed by the requisitionists, or 2 or more copies
which between them contain the signatures of all the requisitionists, is
deposited at the registered office of the company —",593815,594184,369,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0617,companies_act_1967_c8232023ef,Companies Act 1967.pdf,617,[Page 303],"[Page 303]
Singapore Statutes Online
Current version as at 17 May 2026
PDF created date on: 17 May 2026
(i)
in the case of a requisition requiring notice of a resolution — not
less than 6 weeks before the meeting; and
(ii)
in the case of any other requisition — not less than one week
before the meeting; and
(b)
there is deposited or tendered with the requisition a sum reasonably
sufficient to meet the company’s expenses in giving effect thereto,
but if, after a copy of a requisition requiring notice of a resolution has been deposited at
the registered office of the company, an annual general meeting is called for a date
6 weeks or less after the copy has been deposited, the copy though not deposited within
the time required by this subsection is deemed to have been properly deposited for the
purposes thereof.
(4A) A company is not bound under this section to give notice of any resolution
which is proposed to be passed by written means under section 184A, or to circulate any
statement relating thereto, unless —
(a)
the requisition setting out the text of the resolution and the statement is
received by a director of the company in legible form or a permitted
alternative form; and",594186,595382,1196,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0618,companies_act_1967_c8232023ef,Companies Act 1967.pdf,618,[Page 303],"ement is
received by a director of the company in legible form or a permitted
alternative form; and
(b)
the notice states that formal agreement to the resolution is sought under
section 184A.
(4B) Where the requisition under subsection (4A)(a) requests that the date of its
receipt by a company be notified to a specified person, the directors must, without delay
after it is first received by a director in legible form or a permitted alternative form,
notify that person of the date when it was first so received.
(5) The company is not bound under this section to circulate any statement if, on the
application either of the company or of any other person who claims to be aggrieved, the
Court is satisfied that the rights conferred by this section are being abused to secure
needless publicity for defamatory matter and the Court may order the company’s costs
on an application under this section to be paid in whole or in part by the requisitionists,
even though they are not parties to the application.
(6) Despite anything in the company’s constitution, the business which may be dealt
with at an annual general meeting includes any resolution of which notice is given in
accordance with this section, and for the purposes of this subsection notice is deemed to",595283,596551,1268,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0619,companies_act_1967_c8232023ef,Companies Act 1967.pdf,619,[Page 303],"given in
accordance with this section, and for the purposes of this subsection notice is deemed to
have been so given despite the accidental omission, in giving it, of one or more members.
[36/2014]",596453,596651,198,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0620,companies_act_1967_c8232023ef,Companies Act 1967.pdf,620,[Page 304],"[Page 304]
Singapore Statutes Online
Current version as at 17 May 2026
PDF created date on: 17 May 2026
(7) In the event of any default in complying with this section, the company and every
officer of the company who is in default shall be guilty of an offence and shall be liable
on conviction to a fine not exceeding $5,000.
(8) For the purposes of this section, something is “in legible form or a permitted
alternative form” if, and only if, it is sent or otherwise supplied —
(a)
in a form (such as a paper document) that is legible before being sent or
otherwise supplied and does not change form during that process; or
(b)
in another form that —
(i)
is currently agreed between the company and the person as a
form in which the thing may be sent or otherwise supplied to the
company; and
(ii)
is such that documents sent or supplied in that form can (where
particular conditions are met) be received in legible form or be
made legible following receipt in non-legible form.
Special resolutions
184.—(1) A resolution is a special resolution when it has been passed by a majority
of not less than three-fourths of such members as, being entitled to do so, vote in person",596653,597828,1175,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0621,companies_act_1967_c8232023ef,Companies Act 1967.pdf,621,[Page 304],"majority
of not less than three-fourths of such members as, being entitled to do so, vote in person
or, where proxies are allowed, by proxy present at a general meeting of which —
(a)
in the case of a private company — not less than 14 days’ written notice; or
(b)
in the case of a public company — not less than 21 days’ written notice,
specifying the intention to propose the resolution as a special resolution has been duly
given.
(2) Despite subsection (1), if it so agreed by a majority in number of the members
having the right to attend and vote at the meeting, being a majority which together holds
not less than 95% of the total voting rights of all the members having a right to vote at
that meeting, a resolution may be proposed and passed as a special resolution at a
meeting of which written notice of a period less than that required under subsection (1)
has been given.
(3) At any meeting at which a special resolution is submitted, a declaration of the
chairperson that the resolution is carried is unless a poll is demanded conclusive
evidence of the fact without proof of the number or proportion of the votes recorded in
favour of or against the resolution.
(4) At any meeting at which a special resolution is submitted, a poll is deemed to be",597729,598991,1262,False,2026-05-19T15:42:45.565528+00:00
companies_act_1967_c8232023ef_chunk_0622,companies_act_1967_c8232023ef,Companies Act 1967.pdf,622,[Page 305],"[Page 305]
Singapore Statutes Online
Current version as at 17 May 2026
PDF created date on: 17 May 2026
effectively demanded if demanded —
(a)
by such number of members for the time being entitled under the
constitution to vote at the meeting as is specified in the constitution, but it
is not in any case necessary for more than 5 members to make the demand;
(b)
if no such provision is made by the constitution — by 3 members so
entitled, or by one or 2 members so entitled, if —
(i)
that member holds or those 2 members together hold not less
than 10% of the total number of paid-up shares of the company
(excluding treasury shares); or
(ii)
that member represents or those 2 members together represent
not less than 10% of the total voting rights of all the members
having a right to vote at that meeting.
[36/2014]
(4A) For the purposes of subsection (4), any reference to a member does not include a
reference to a company itself where it is registered as a member.
(5) In computing the majority on a poll demanded on the question that a special
resolution be passed, reference must be had to the number of votes cast for and against",598993,600132,1139,False,2026-05-19T15:42:45.565528+00:00
